,chargingHour,kWhDelivered,userID,temp,frost,humidity,rain,wind
0,2020-02-10 20:00:00+00:00,0.2908385484956944,6140.0,9.01,8.93,7.2,0.0,0.9
1,2020-02-10 21:00:00+00:00,3.345107906020766,6140.0,8.3,9.05,7.26,0.0,0.85
2,2020-02-10 22:00:00+00:00,3.345107906020766,6140.0,7.86,9.01,7.26,0.0,0.89
3,2020-02-10 23:00:00+00:00,3.345107906020766,6140.0,7.83,8.74,7.14,0.0,1.17
4,2020-02-11 00:00:00+00:00,3.345107906020766,6140.0,8.57,8.82,7.14,0.0,1.19
5,2020-02-11 01:00:00+00:00,3.345107906020766,6140.0,8.88,8.72,7.14,0.0,1.11
6,2020-02-11 02:00:00+00:00,3.345107906020766,6140.0,7.92,8.07,6.84,0.0,1.16
7,2020-02-11 03:00:00+00:00,3.345107906020766,6140.0,6.97,7.23,6.47,0.0,1.13
8,2020-02-11 04:00:00+00:00,2.5144061093589425,6140.0,6.57,6.35,6.16,0.0,1.11
9,2020-02-11 15:00:00+00:00,0.35993763108510873,6062.0,17.43,7.14,6.41,0.0,0.74
10,2020-02-11 16:00:00+00:00,1.5518269124627442,6062.0,15.12,10.26,7.87,0.0,0.65
11,2020-02-11 17:00:00+00:00,1.5518269124627442,6062.0,12.37,7.79,6.65,0.0,1.21
12,2020-02-11 18:00:00+00:00,0.4414085439894028,6062.0,12.06,7.15,6.35,0.0,1.29
13,2020-02-11 18:00:00+00:00,2.5053244311058767,6171.0,12.06,7.15,6.35,0.0,1.29
14,2020-02-11 19:00:00+00:00,4.543661436766326,6171.0,12.51,7.01,6.29,0.0,1.18
15,2020-02-11 20:00:00+00:00,4.543661436766326,6171.0,13.19,6.94,6.29,0.0,0.92
16,2020-02-11 21:00:00+00:00,4.543661436766326,6171.0,13.5,6.97,6.29,0.0,0.55
17,2020-02-11 22:00:00+00:00,4.543661436766326,6171.0,13.23,7.05,6.35,0.0,0.23
18,2020-02-11 23:00:00+00:00,4.543661436766326,6171.0,12.65,7.15,6.35,0.0,0.23
19,2020-02-12 00:00:00+00:00,4.543661436766326,6171.0,12.25,7.18,6.41,0.0,0.24
20,2020-02-12 01:00:00+00:00,3.455706948296166,6171.0,11.55,7.08,6.35,0.0,0.43
21,2020-02-12 15:00:00+00:00,0.6289781919111816,6062.0,17.58,7.81,6.71,0.0,0.66
22,2020-02-12 16:00:00+00:00,0.980650277557494,6062.0,14.73,10.24,7.87,0.0,0.63
23,2020-02-12 17:00:00+00:00,0.980650277557494,6062.0,11.08,8.89,7.2,0.0,0.65
24,2020-02-12 18:00:00+00:00,0.980650277557494,6062.0,9.73,8.32,6.9,0.0,0.66
25,2020-02-12 19:00:00+00:00,0.5510709754163362,6062.0,9.18,7.79,6.65,0.0,0.89
26,2020-02-12 18:00:00+00:00,1.0008108472746895,4400.0,9.73,8.32,6.9,0.0,0.66
27,2020-02-12 19:00:00+00:00,2.5552617377226117,4400.0,9.18,7.79,6.65,0.0,0.89
28,2020-02-12 20:00:00+00:00,1.7049274150026985,4400.0,9.53,7.36,6.47,0.0,1.01
29,2020-02-12 18:00:00+00:00,1.073229227287423,6171.0,9.73,8.32,6.9,0.0,0.66
30,2020-02-12 19:00:00+00:00,4.524151309408341,6171.0,9.18,7.79,6.65,0.0,0.89
31,2020-02-12 20:00:00+00:00,4.524151309408341,6171.0,9.53,7.36,6.47,0.0,1.01
32,2020-02-12 21:00:00+00:00,4.524151309408341,6171.0,10.12,7.08,6.35,0.0,0.84
33,2020-02-12 22:00:00+00:00,4.524151309408341,6171.0,10.33,7.09,6.35,0.0,0.33
34,2020-02-12 23:00:00+00:00,4.524151309408341,6171.0,9.33,7.41,6.53,0.0,0.91
35,2020-02-13 00:00:00+00:00,4.524151309408341,6171.0,7.3,7.68,6.65,0.0,1.43
36,2020-02-13 01:00:00+00:00,2.8778629162625284,6171.0,6.31,7.94,6.71,0.0,1.36
37,2020-02-12 19:00:00+00:00,0.1417524697299762,6189.0,9.18,7.79,6.65,0.0,0.89
38,2020-02-12 20:00:00+00:00,0.471634834591418,6189.0,9.53,7.36,6.47,0.0,1.01
39,2020-02-12 21:00:00+00:00,0.471634834591418,6189.0,10.12,7.08,6.35,0.0,0.84
40,2020-02-12 22:00:00+00:00,0.471634834591418,6189.0,10.33,7.09,6.35,0.0,0.33
41,2020-02-12 23:00:00+00:00,0.471634834591418,6189.0,9.33,7.41,6.53,0.0,0.91
42,2020-02-13 00:00:00+00:00,0.471634834591418,6189.0,7.3,7.68,6.65,0.0,1.43
43,2020-02-13 01:00:00+00:00,0.08607335731293381,6189.0,6.31,7.94,6.71,0.0,1.36
44,2020-02-12 22:00:00+00:00,1.8817214808105207,6038.0,10.33,7.09,6.35,0.0,0.33
45,2020-02-12 23:00:00+00:00,2.722985463633925,6038.0,9.33,7.41,6.53,0.0,0.91
46,2020-02-13 14:00:00+00:00,0.5321874421678784,6038.0,14.12,6.55,6.1,0.0,0.9
47,2020-02-13 15:00:00+00:00,6.2406345009914075,6038.0,13.56,6.67,6.16,0.0,0.82
48,2020-02-13 16:00:00+00:00,6.2406345009914075,6038.0,11.94,7.24,6.41,0.0,0.94
49,2020-02-13 17:00:00+00:00,0.10054355584930602,6038.0,8.62,7.14,6.35,0.0,1.09
50,2020-02-13 15:00:00+00:00,2.5341970940696195,3618.0,13.56,6.67,6.16,0.0,0.82
51,2020-02-13 16:00:00+00:00,6.32232123260612,3618.0,11.94,7.24,6.41,0.0,0.94
52,2020-02-13 17:00:00+00:00,6.32232123260612,3618.0,8.62,7.14,6.35,0.0,1.09
53,2020-02-13 18:00:00+00:00,6.32232123260612,3618.0,7.41,7.01,6.29,0.0,1.25
54,2020-02-13 19:00:00+00:00,6.32232123260612,3618.0,7.13,6.86,6.23,0.0,1.22
55,2020-02-13 20:00:00+00:00,6.32232123260612,3618.0,6.89,6.7,6.16,0.0,1.12
56,2020-02-13 21:00:00+00:00,5.862196742899785,3618.0,6.58,6.46,6.04,0.0,1.06
57,2020-02-13 19:00:00+00:00,2.339545381349729,6189.0,7.13,6.86,6.23,0.0,1.22
58,2020-02-13 20:00:00+00:00,3.9523056653491437,6189.0,6.89,6.7,6.16,0.0,1.12
59,2020-02-13 21:00:00+00:00,3.9523056653491437,6189.0,6.58,6.46,6.04,0.0,1.06
60,2020-02-13 22:00:00+00:00,3.9523056653491437,6189.0,6.3,6.21,5.98,0.0,1.01
61,2020-02-13 23:00:00+00:00,3.9523056653491437,6189.0,6.13,6.06,5.92,0.0,0.99
62,2020-02-14 00:00:00+00:00,3.9523056653491437,6189.0,6.02,5.98,5.86,0.0,1.03
63,2020-02-14 01:00:00+00:00,3.9523056653491437,6189.0,5.75,5.83,5.8,0.0,0.95
64,2020-02-14 02:00:00+00:00,3.944620626555409,6189.0,5.65,5.72,5.74,0.0,0.91
65,2020-02-14 16:00:00+00:00,0.741668635746787,6062.0,13.18,8.69,7.08,0.0,0.84
66,2020-02-14 17:00:00+00:00,0.8401532689390917,6062.0,10.18,7.68,6.59,0.0,1.08
67,2020-02-14 18:00:00+00:00,0.8401532689390917,6062.0,8.39,7.3,6.41,0.0,1.12
68,2020-02-14 19:00:00+00:00,0.8401532689390917,6062.0,7.61,7.3,6.41,0.0,1.17
69,2020-02-14 20:00:00+00:00,0.8401532689390917,6062.0,7.84,7.3,6.41,0.0,1.27
70,2020-02-14 21:00:00+00:00,0.8401532689390917,6062.0,8.08,7.38,6.47,0.0,1.12
71,2020-02-14 22:00:00+00:00,0.8401532689390917,6062.0,7.46,7.45,6.47,0.0,1.22
72,2020-02-14 23:00:00+00:00,0.0644117506186637,6062.0,7.53,7.71,6.59,0.0,1.25
73,2020-02-14 19:00:00+00:00,2.482614189031505,6189.0,7.61,7.3,6.41,0.0,1.17
74,2020-02-14 20:00:00+00:00,4.507015169194866,6189.0,7.84,7.3,6.41,0.0,1.27
75,2020-02-14 21:00:00+00:00,4.507015169194866,6189.0,8.08,7.38,6.47,0.0,1.12
76,2020-02-14 22:00:00+00:00,4.507015169194866,6189.0,7.46,7.45,6.47,0.0,1.22
77,2020-02-14 23:00:00+00:00,4.507015169194866,6189.0,7.53,7.71,6.59,0.0,1.25
78,2020-02-15 00:00:00+00:00,4.507015169194866,6189.0,8.34,8.02,6.71,0.0,0.77
79,2020-02-15 01:00:00+00:00,1.8053099649941655,6189.0,8.52,7.94,6.71,0.0,0.08
80,2020-02-17 19:00:00+00:00,1.9702217249796583,6189.0,9.16,6.55,6.16,0.0,0.88
81,2020-02-17 20:00:00+00:00,4.641883645240033,6189.0,9.03,6.37,6.04,0.0,0.73
82,2020-02-17 21:00:00+00:00,4.641883645240033,6189.0,9.19,6.1,5.92,0.0,0.77
83,2020-02-17 22:00:00+00:00,4.641883645240033,6189.0,9.69,5.44,5.68,0.0,0.96
84,2020-02-17 23:00:00+00:00,4.641883645240033,6189.0,10.78,5.14,5.55,0.0,0.89
85,2020-02-18 00:00:00+00:00,4.641883645240033,6189.0,11.08,4.84,5.43,0.0,0.78
86,2020-02-18 01:00:00+00:00,0.17536004882017905,6189.0,10.98,4.22,5.19,0.0,0.8
87,2020-02-19 15:00:00+00:00,1.321078431372549,6062.0,15.85,6.8,6.29,0.0,0.62
88,2020-02-19 16:00:00+00:00,2.318921568627451,6062.0,13.06,9.01,7.26,0.0,0.69
89,2020-02-19 17:00:00+00:00,0.7480905472636816,3618.0,10.01,7.89,6.71,0.0,1.04
90,2020-02-19 18:00:00+00:00,4.6674626865671645,3618.0,8.9,7.49,6.53,0.0,1.23
91,2020-02-19 19:00:00+00:00,4.6674626865671645,3618.0,8.83,7.47,6.53,0.0,1.24
92,2020-02-19 20:00:00+00:00,4.6674626865671645,3618.0,9.27,7.35,6.47,0.0,1.05
93,2020-02-19 21:00:00+00:00,4.6674626865671645,3618.0,9.74,7.25,6.41,0.0,0.69
94,2020-02-19 22:00:00+00:00,4.6674626865671645,3618.0,9.81,7.15,6.41,0.0,0.24
95,2020-02-19 23:00:00+00:00,4.6674626865671645,3618.0,9.54,7.2,6.41,0.0,0.42
96,2020-02-20 00:00:00+00:00,4.6674626865671645,3618.0,8.91,7.44,6.53,0.0,0.88
97,2020-02-20 01:00:00+00:00,3.0636706467661696,3618.0,8.48,7.67,6.59,0.0,1.01
98,2020-02-19 19:00:00+00:00,2.5325057421136803,6189.0,8.83,7.47,6.53,0.0,1.24
99,2020-02-19 20:00:00+00:00,4.682599215002181,6189.0,9.27,7.35,6.47,0.0,1.05
100,2020-02-19 21:00:00+00:00,4.682599215002181,6189.0,9.74,7.25,6.41,0.0,0.69
101,2020-02-19 22:00:00+00:00,4.682599215002181,6189.0,9.81,7.15,6.41,0.0,0.24
102,2020-02-19 23:00:00+00:00,4.682599215002181,6189.0,9.54,7.2,6.41,0.0,0.42
103,2020-02-20 00:00:00+00:00,4.682599215002181,6189.0,8.91,7.44,6.53,0.0,0.88
104,2020-02-20 01:00:00+00:00,0.8974981828754179,6189.0,8.48,7.67,6.59,0.0,1.01
105,2020-02-20 15:00:00+00:00,1.1342853535353536,6062.0,16.8,7.34,6.47,0.0,0.68
106,2020-02-20 16:00:00+00:00,2.600909090909091,6062.0,14.84,9.57,7.51,0.0,0.71
107,2020-02-20 17:00:00+00:00,1.986805555555556,6062.0,11.3,9.23,7.32,0.0,0.68
108,2020-02-20 17:00:00+00:00,4.884845307917889,6297.0,11.3,9.23,7.32,0.0,0.68
109,2020-02-20 18:00:00+00:00,5.683724340175952,6297.0,9.87,8.69,7.08,0.0,0.72
110,2020-02-20 19:00:00+00:00,5.683724340175952,6297.0,9.62,8.49,6.96,0.0,0.81
111,2020-02-20 20:00:00+00:00,5.683724340175952,6297.0,9.39,8.03,6.77,0.0,1.01
112,2020-02-20 21:00:00+00:00,5.683724340175952,6297.0,9.31,7.7,6.59,0.0,1.08
113,2020-02-20 22:00:00+00:00,2.5292573313782998,6297.0,9.55,7.65,6.59,0.0,1.07
114,2020-02-20 18:00:00+00:00,5.43770945852375,3618.0,9.87,8.69,7.08,0.0,0.72
115,2020-02-20 19:00:00+00:00,6.234316576651432,3618.0,9.62,8.49,6.96,0.0,0.81
116,2020-02-20 20:00:00+00:00,6.234316576651432,3618.0,9.39,8.03,6.77,0.0,1.01
117,2020-02-20 21:00:00+00:00,6.234316576651432,3618.0,9.31,7.7,6.59,0.0,1.08
118,2020-02-20 22:00:00+00:00,0.8693408115219499,3618.0,9.55,7.65,6.59,0.0,1.07
119,2020-02-20 19:00:00+00:00,0.949463382879462,6189.0,9.62,8.49,6.96,0.0,0.81
120,2020-02-20 20:00:00+00:00,5.813041119670174,6189.0,9.39,8.03,6.77,0.0,1.01
121,2020-02-20 21:00:00+00:00,5.813041119670174,6189.0,9.31,7.7,6.59,0.0,1.08
122,2020-02-20 22:00:00+00:00,2.307454377780189,6189.0,9.55,7.65,6.59,0.0,1.07
123,2020-02-21 16:00:00+00:00,2.575499438832772,6062.0,17.15,8.14,6.9,0.0,0.27
124,2020-02-21 17:00:00+00:00,2.5993265993265995,6062.0,14.9,8.5,7.02,0.0,1.13
125,2020-02-21 18:00:00+00:00,0.6151739618406286,6062.0,12.51,9.05,7.26,0.0,0.9
126,2020-02-21 19:00:00+00:00,0.7696116865869854,6189.0,12.23,8.73,7.08,0.0,0.85
127,2020-02-21 20:00:00+00:00,5.945498007968128,6189.0,12.16,8.69,7.08,0.0,0.76
128,2020-02-21 21:00:00+00:00,5.720890305444888,6189.0,11.84,8.7,7.08,0.0,0.62
129,2020-02-21 21:00:00+00:00,2.1390000000000002,3618.0,11.84,8.7,7.08,0.0,0.62
130,2020-02-24 15:00:00+00:00,0.04139285714285714,6062.0,17.35,5.36,5.62,0.0,1.18
131,2020-02-24 16:00:00+00:00,2.759523809523809,6062.0,15.65,7.68,6.59,0.0,0.99
132,2020-02-24 17:00:00+00:00,1.8350833333333332,6062.0,11.94,8.28,6.84,0.0,0.8
133,2020-02-24 17:00:00+00:00,2.1606833389280515,4400.0,11.94,8.28,6.84,0.0,0.8
134,2020-02-24 18:00:00+00:00,2.216717019133937,4400.0,9.94,7.93,6.65,0.0,0.92
135,2020-02-24 19:00:00+00:00,1.1255996419380103,4400.0,9.22,7.83,6.65,0.0,1.0
136,2020-02-24 17:00:00+00:00,1.3739392693829318,6171.0,11.94,8.28,6.84,0.0,0.8
137,2020-02-24 18:00:00+00:00,6.198222267892924,6171.0,9.94,7.93,6.65,0.0,0.92
138,2020-02-24 19:00:00+00:00,6.198222267892924,6171.0,9.22,7.83,6.65,0.0,1.0
139,2020-02-24 20:00:00+00:00,6.198222267892924,6171.0,8.62,7.73,6.59,0.0,0.99
140,2020-02-24 21:00:00+00:00,6.198222267892924,6171.0,8.3,7.8,6.59,0.0,0.92
141,2020-02-24 22:00:00+00:00,6.198222267892924,6171.0,8.0,7.93,6.65,0.0,0.87
142,2020-02-24 23:00:00+00:00,1.1449493911524429,6171.0,7.88,8.08,6.77,0.0,0.86
143,2020-02-24 19:00:00+00:00,3.0832864003492686,6189.0,9.22,7.83,6.65,0.0,1.0
144,2020-02-24 20:00:00+00:00,6.102161100196463,6189.0,8.62,7.73,6.59,0.0,0.99
145,2020-02-24 21:00:00+00:00,6.102161100196463,6189.0,8.3,7.8,6.59,0.0,0.92
146,2020-02-24 22:00:00+00:00,0.242391399257804,6189.0,8.0,7.93,6.65,0.0,0.87
147,2020-02-25 15:00:00+00:00,1.544529836065574,6062.0,21.22,6.89,6.23,0.0,0.77
148,2020-02-25 16:00:00+00:00,2.63272131147541,6062.0,18.98,10.16,7.81,0.0,0.7
149,2020-02-25 17:00:00+00:00,0.2837488524590164,6062.0,14.36,9.82,7.57,0.0,0.7
150,2020-02-25 15:00:00+00:00,0.7569943223895336,3618.0,21.22,6.89,6.23,0.0,0.77
151,2020-02-25 16:00:00+00:00,4.666403357195755,3618.0,18.98,10.16,7.81,0.0,0.7
152,2020-02-25 17:00:00+00:00,4.666403357195755,3618.0,14.36,9.82,7.57,0.0,0.7
153,2020-02-25 18:00:00+00:00,4.666403357195755,3618.0,12.4,8.95,7.14,0.0,0.76
154,2020-02-25 19:00:00+00:00,4.666403357195755,3618.0,11.72,8.65,7.02,0.0,0.88
155,2020-02-25 20:00:00+00:00,1.5813922488274499,3618.0,11.54,8.15,6.77,0.0,1.15
156,2020-02-25 16:00:00+00:00,0.4668858017939183,4400.0,18.98,10.16,7.81,0.0,0.7
157,2020-02-25 17:00:00+00:00,2.408007000656312,4400.0,14.36,9.82,7.57,0.0,0.7
158,2020-02-25 18:00:00+00:00,2.408007000656312,4400.0,12.4,8.95,7.14,0.0,0.76
159,2020-02-25 19:00:00+00:00,0.8321001968934588,4400.0,11.72,8.65,7.02,0.0,0.88
160,2020-02-25 22:00:00+00:00,2.014489507720734,6297.0,11.51,7.32,6.41,0.0,1.28
161,2020-02-25 23:00:00+00:00,2.8540583344331534,6297.0,11.19,6.98,6.23,0.0,1.27
162,2020-02-26 00:00:00+00:00,1.1384521578461135,6297.0,10.65,6.8,6.16,0.0,1.2
163,2020-02-26 19:00:00+00:00,1.0140901771336557,6189.0,12.02,9.74,7.57,0.0,0.98
164,2020-02-26 20:00:00+00:00,4.294970161977835,6189.0,11.65,9.51,7.45,0.0,1.04
165,2020-02-26 21:00:00+00:00,4.294970161977835,6189.0,11.68,9.32,7.32,0.0,1.1
166,2020-02-26 22:00:00+00:00,4.294970161977835,6189.0,11.9,9.19,7.26,0.0,1.07
167,2020-02-26 23:00:00+00:00,4.294970161977835,6189.0,12.19,9.18,7.26,0.0,0.96
168,2020-02-27 00:00:00+00:00,4.294970161977835,6189.0,12.64,9.26,7.32,0.0,0.82
169,2020-02-27 01:00:00+00:00,2.701059012977172,6189.0,12.37,9.26,7.32,0.0,0.82
170,2020-02-26 21:00:00+00:00,0.4844242125499088,6297.0,11.68,9.32,7.32,0.0,1.1
171,2020-02-26 22:00:00+00:00,0.6084881944102134,6297.0,11.9,9.19,7.26,0.0,1.07
172,2020-02-26 23:00:00+00:00,0.6084881944102134,6297.0,12.19,9.18,7.26,0.0,0.96
173,2020-02-27 00:00:00+00:00,0.6084881944102134,6297.0,12.64,9.26,7.32,0.0,0.82
174,2020-02-27 01:00:00+00:00,0.6084881944102134,6297.0,12.37,9.26,7.32,0.0,0.82
175,2020-02-27 02:00:00+00:00,0.5106230098092375,6297.0,11.41,9.08,7.2,0.0,1.07
176,2020-02-27 15:00:00+00:00,2.1932041884816758,6062.0,24.8,6.96,6.29,0.0,0.29
177,2020-02-27 16:00:00+00:00,2.162795811518325,6062.0,22.4,8.83,7.2,0.0,0.5
178,2020-02-27 15:00:00+00:00,0.01925303545410393,6038.0,24.8,6.96,6.29,0.0,0.29
179,2020-02-27 16:00:00+00:00,5.775910636231179,6038.0,22.4,8.83,7.2,0.0,0.5
180,2020-02-27 17:00:00+00:00,5.775910636231179,6038.0,19.24,9.04,7.26,0.0,0.88
181,2020-02-27 18:00:00+00:00,5.775910636231179,6038.0,17.22,8.74,7.08,0.0,1.01
182,2020-02-27 19:00:00+00:00,5.775910636231179,6038.0,15.93,9.08,7.26,0.0,1.04
183,2020-02-27 20:00:00+00:00,3.3051044196211747,6038.0,15.3,8.87,7.14,0.0,1.04
184,2020-02-27 17:00:00+00:00,1.4336125944048503,4400.0,19.24,9.04,7.26,0.0,0.88
185,2020-02-27 18:00:00+00:00,2.3849377725773846,4400.0,17.22,8.74,7.08,0.0,1.01
186,2020-02-27 19:00:00+00:00,2.3849377725773846,4400.0,15.93,9.08,7.26,0.0,1.04
187,2020-02-27 20:00:00+00:00,0.02451186044037868,4400.0,15.3,8.87,7.14,0.0,1.04
188,2020-02-27 18:00:00+00:00,1.2489419685796728,6297.0,17.22,8.74,7.08,0.0,1.01
189,2020-02-27 19:00:00+00:00,4.323260660468098,6297.0,15.93,9.08,7.26,0.0,1.04
190,2020-02-27 20:00:00+00:00,4.323260660468098,6297.0,15.3,8.87,7.14,0.0,1.04
191,2020-02-27 21:00:00+00:00,4.323260660468098,6297.0,15.29,8.42,6.9,0.0,0.97
192,2020-02-27 22:00:00+00:00,4.323260660468098,6297.0,15.36,8.11,6.77,0.0,0.9
193,2020-02-27 23:00:00+00:00,4.323260660468098,6297.0,14.97,8.06,6.77,0.0,0.87
194,2020-02-28 00:00:00+00:00,4.323260660468098,6297.0,14.37,8.24,6.84,0.0,0.88
195,2020-02-28 01:00:00+00:00,2.7764940686117345,6297.0,13.72,8.54,7.02,0.0,0.9
196,2020-02-27 19:00:00+00:00,5.151483911180367,3618.0,15.93,9.08,7.26,0.0,1.04
197,2020-02-27 20:00:00+00:00,6.299368913128165,3618.0,15.3,8.87,7.14,0.0,1.04
198,2020-02-27 21:00:00+00:00,6.299368913128165,3618.0,15.29,8.42,6.9,0.0,0.97
199,2020-02-27 22:00:00+00:00,4.708778262563302,3618.0,15.36,8.11,6.77,0.0,0.9
200,2020-02-27 19:00:00+00:00,1.3659054790131369,6189.0,15.93,9.08,7.26,0.0,1.04
201,2020-02-27 20:00:00+00:00,5.895994873438001,6189.0,15.3,8.87,7.14,0.0,1.04
202,2020-02-27 21:00:00+00:00,2.9610996475488633,6189.0,15.29,8.42,6.9,0.0,0.97
203,2020-02-28 14:00:00+00:00,0.5904549316264184,6038.0,19.98,9.11,7.26,0.0,0.66
204,2020-02-28 15:00:00+00:00,6.179179517020657,6038.0,18.72,10.01,7.75,0.0,0.73
205,2020-02-28 16:00:00+00:00,6.179179517020657,6038.0,16.32,10.63,8.06,0.0,0.69
206,2020-02-28 17:00:00+00:00,6.179179517020657,6038.0,13.8,10.37,7.93,0.0,0.59
207,2020-02-28 18:00:00+00:00,6.179179517020657,6038.0,12.38,9.66,7.57,0.0,0.7
208,2020-02-28 19:00:00+00:00,4.189827000290952,6038.0,11.53,9.34,7.39,0.0,0.69
209,2020-02-28 15:00:00+00:00,0.4792000673627484,6062.0,18.72,10.01,7.75,0.0,0.73
210,2020-02-28 16:00:00+00:00,2.5748063320983494,6062.0,16.32,10.63,8.06,0.0,0.69
211,2020-02-28 17:00:00+00:00,1.1929936005389021,6062.0,13.8,10.37,7.93,0.0,0.59
212,2020-02-28 17:00:00+00:00,2.191021442292716,6297.0,13.8,10.37,7.93,0.0,0.59
213,2020-02-28 18:00:00+00:00,5.2901926172057525,6297.0,12.38,9.66,7.57,0.0,0.7
214,2020-02-28 19:00:00+00:00,5.2901926172057525,6297.0,11.53,9.34,7.39,0.0,0.69
215,2020-02-28 20:00:00+00:00,5.2901926172057525,6297.0,10.89,9.3,7.39,0.0,0.68
216,2020-02-28 21:00:00+00:00,5.2901926172057525,6297.0,10.41,9.17,7.26,0.0,0.71
217,2020-02-28 22:00:00+00:00,4.952208088884273,6297.0,10.05,9.07,7.26,0.0,0.76
218,2020-02-28 19:00:00+00:00,1.9231597869507324,6189.0,11.53,9.34,7.39,0.0,0.69
219,2020-02-28 20:00:00+00:00,6.025565912117178,6189.0,10.89,9.3,7.39,0.0,0.68
220,2020-02-28 21:00:00+00:00,4.6212743009320905,6189.0,10.41,9.17,7.26,0.0,0.71
221,2020-03-02 15:00:00+00:00,2.3566031186745637,3618.0,17.21,1.44,4.27,0.0,1.08
222,2020-03-02 16:00:00+00:00,6.068505884998874,3618.0,16.37,3.71,5.07,0.0,0.86
223,2020-03-02 17:00:00+00:00,6.068505884998874,3618.0,13.14,5.79,5.8,0.0,0.73
224,2020-03-02 18:00:00+00:00,6.068505884998874,3618.0,10.72,6.23,5.98,0.0,0.81
225,2020-03-02 19:00:00+00:00,6.068505884998874,3618.0,10.11,7.0,6.29,0.0,0.77
226,2020-03-02 20:00:00+00:00,6.068505884998874,3618.0,9.76,7.48,6.53,0.0,0.73
227,2020-03-02 21:00:00+00:00,6.068505884998874,3618.0,9.46,7.87,6.71,0.0,0.69
228,2020-03-02 22:00:00+00:00,6.068505884998874,3618.0,8.98,8.05,6.77,0.0,0.71
229,2020-03-02 23:00:00+00:00,0.13485568633330833,3618.0,9.13,8.0,6.77,0.0,1.03
230,2020-03-02 16:00:00+00:00,1.5281670266378689,6062.0,16.37,3.71,5.07,0.0,0.86
231,2020-03-02 17:00:00+00:00,2.135637149028078,6062.0,13.14,5.79,5.8,0.0,0.73
232,2020-03-02 18:00:00+00:00,1.2801958243340532,6062.0,10.72,6.23,5.98,0.0,0.81
233,2020-03-02 18:00:00+00:00,4.298276925932801,6171.0,10.72,6.23,5.98,0.0,0.81
234,2020-03-02 19:00:00+00:00,4.701852608130684,6171.0,10.11,7.0,6.29,0.0,0.77
235,2020-03-02 20:00:00+00:00,4.701852608130684,6171.0,9.76,7.48,6.53,0.0,0.73
236,2020-03-02 21:00:00+00:00,4.701852608130684,6171.0,9.46,7.87,6.71,0.0,0.69
237,2020-03-02 22:00:00+00:00,4.701852608130684,6171.0,8.98,8.05,6.77,0.0,0.71
238,2020-03-02 23:00:00+00:00,4.701852608130684,6171.0,9.13,8.0,6.77,0.0,1.03
239,2020-03-03 00:00:00+00:00,4.701852608130684,6171.0,9.93,8.13,6.84,0.0,1.01
240,2020-03-03 01:00:00+00:00,2.6696074252830893,6171.0,10.53,8.19,6.84,0.0,0.9
241,2020-03-02 18:00:00+00:00,0.7117612779959666,6038.0,10.72,6.23,5.98,0.0,0.81
242,2020-03-02 19:00:00+00:00,5.2614796730708,6038.0,10.11,7.0,6.29,0.0,0.77
243,2020-03-02 20:00:00+00:00,5.2614796730708,6038.0,9.76,7.48,6.53,0.0,0.73
244,2020-03-02 21:00:00+00:00,2.5342793758624347,6038.0,9.46,7.87,6.71,0.0,0.69
245,2020-03-02 19:00:00+00:00,1.4895389779125163,6189.0,10.11,7.0,6.29,0.0,0.77
246,2020-03-02 20:00:00+00:00,6.107449112169771,6189.0,9.76,7.48,6.53,0.0,0.73
247,2020-03-02 21:00:00+00:00,6.107449112169771,6189.0,9.46,7.87,6.71,0.0,0.69
248,2020-03-02 22:00:00+00:00,1.9645627977479427,6189.0,8.98,8.05,6.77,0.0,0.71
249,2020-03-03 15:00:00+00:00,0.3888051655221892,6062.0,21.78,5.99,5.92,0.0,0.77
250,2020-03-03 16:00:00+00:00,0.7394076047965563,6062.0,19.53,8.83,7.2,0.0,0.79
251,2020-03-03 17:00:00+00:00,0.7394076047965563,6062.0,14.86,10.0,7.75,0.0,0.79
252,2020-03-03 18:00:00+00:00,0.7394076047965563,6062.0,12.49,9.14,7.32,0.0,1.09
253,2020-03-03 19:00:00+00:00,0.7394076047965563,6062.0,12.42,8.86,7.2,0.0,1.16
254,2020-03-03 20:00:00+00:00,0.6615644152915855,6062.0,13.23,8.64,7.08,0.0,1.07
255,2020-03-03 19:00:00+00:00,0.2832588454376164,6297.0,12.42,8.86,7.2,0.0,1.16
256,2020-03-03 20:00:00+00:00,4.414423565261553,6297.0,13.23,8.64,7.08,0.0,1.07
257,2020-03-03 21:00:00+00:00,4.414423565261553,6297.0,13.87,8.51,7.02,0.0,0.76
258,2020-03-03 22:00:00+00:00,4.414423565261553,6297.0,13.94,8.46,6.96,0.0,0.35
259,2020-03-03 23:00:00+00:00,4.414423565261553,6297.0,13.19,8.67,7.08,0.0,0.62
260,2020-03-04 00:00:00+00:00,3.789046893516168,6297.0,12.01,8.9,7.2,0.0,0.93
261,2020-03-04 00:00:00+00:00,1.263039340101523,4400.0,12.01,8.9,7.2,0.0,0.93
262,2020-03-04 01:00:00+00:00,1.4786802030456854,4400.0,11.24,8.98,7.26,0.0,1.0
263,2020-03-04 02:00:00+00:00,0.1712804568527919,4400.0,10.62,8.73,7.14,0.0,1.03
264,2020-03-04 14:00:00+00:00,0.27958860208816705,6038.0,24.11,6.44,6.1,0.0,0.32
265,2020-03-04 15:00:00+00:00,6.2130800464037135,6038.0,23.74,6.87,6.29,0.0,0.43
